id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
205,India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
206,India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
207,India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",23-05-2022 04:00:00,CO,45,51,49,NA
208,India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
209,India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
210,India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",23-05-2022 04:00:00,NO2,20,38,29,NA
211,India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
212,India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",23-05-2022 04:00:00,SO2,1,10,5,NA
213,India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",23-05-2022 04:00:00,CO,37,75,56,NA
214,India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",23-05-2022 04:00:00,OZONE,1,99,77,NA
215,India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",23-05-2022 04:00:00,PM2.5,7,137,57,NA
216,India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",23-05-2022 04:00:00,PM10,30,232,131,NA
217,India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",23-05-2022 04:00:00,NO2,33,205,93,NA
218,India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",23-05-2022 04:00:00,NH3,5,20,10,NA
219,India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",23-05-2022 04:00:00,SO2,2,7,4,NA
220,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",23-05-2022 04:00:00,PM2.5,43,98,68,NA
221,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",23-05-2022 04:00:00,PM10,69,146,101,NA
222,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",23-05-2022 04:00:00,NO2,43,83,52,NA
223,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",23-05-2022 04:00:00,NH3,6,8,8,NA
224,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",23-05-2022 04:00:00,SO2,5,56,19,NA
225,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",23-05-2022 04:00:00,CO,27,49,40,NA
226,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",23-05-2022 04:00:00,OZONE,21,179,170,NA
227,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",23-05-2022 04:00:00,PM2.5,17,187,56,NA
228,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",23-05-2022 04:00:00,PM10,16,427,81,NA
229,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",23-05-2022 04:00:00,NO2,20,84,35,NA
230,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",23-05-2022 04:00:00,NH3,5,6,5,NA
231,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",23-05-2022 04:00:00,SO2,3,26,10,NA
232,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",23-05-2022 04:00:00,CO,47,66,50,NA
233,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",23-05-2022 04:00:00,OZONE,109,273,182,NA
234,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",23-05-2022 04:00:00,PM2.5,14,111,56,NA
235,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",23-05-2022 04:00:00,PM10,32,222,90,NA
236,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",23-05-2022 04:00:00,NO2,11,79,35,NA
237,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",23-05-2022 04:00:00,NH3,3,7,5,NA
238,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",23-05-2022 04:00:00,SO2,8,38,14,NA
239,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",23-05-2022 04:00:00,CO,8,32,17,NA
240,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",23-05-2022 04:00:00,OZONE,26,80,38,NA
241,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",23-05-2022 04:00:00,PM2.5,12,110,50,NA
242,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",23-05-2022 04:00:00,PM10,20,472,94,NA
243,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",23-05-2022 04:00:00,NO2,19,86,38,NA
244,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",23-05-2022 04:00:00,NH3,5,7,6,NA
245,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",23-05-2022 04:00:00,SO2,2,20,8,NA
246,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",23-05-2022 04:00:00,CO,16,28,20,NA
247,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",23-05-2022 04:00:00,OZONE,59,172,100,NA
248,India,Delhi,Delhi,"Alipur, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,12,140,65,NA
249,India,Delhi,Delhi,"Alipur, Delhi - DPCC",23-05-2022 04:00:00,PM10,23,175,109,NA
250,India,Delhi,Delhi,"Alipur, Delhi - DPCC",23-05-2022 04:00:00,NO2,4,19,11,NA
251,India,Delhi,Delhi,"Alipur, Delhi - DPCC",23-05-2022 04:00:00,NH3,3,5,4,NA
252,India,Delhi,Delhi,"Alipur, Delhi - DPCC",23-05-2022 04:00:00,SO2,5,23,12,NA
253,India,Delhi,Delhi,"Alipur, Delhi - DPCC",23-05-2022 04:00:00,CO,20,40,24,NA
254,India,Delhi,Delhi,"Alipur, Delhi - DPCC",23-05-2022 04:00:00,OZONE,34,86,44,NA
255,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,7,173,96,NA
256,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",23-05-2022 04:00:00,PM10,14,447,152,NA
257,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",23-05-2022 04:00:00,NO2,25,114,70,NA
258,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
259,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",23-05-2022 04:00:00,SO2,9,35,16,NA
260,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",23-05-2022 04:00:00,CO,50,92,60,NA
261,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",23-05-2022 04:00:00,OZONE,33,212,57,NA
262,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,8,110,52,NA
263,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",23-05-2022 04:00:00,PM10,17,417,135,NA
264,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",23-05-2022 04:00:00,NO2,3,27,13,NA
265,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",23-05-2022 04:00:00,NH3,8,32,14,NA
266,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",23-05-2022 04:00:00,SO2,2,18,9,NA
267,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",23-05-2022 04:00:00,CO,12,114,43,NA
268,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",23-05-2022 04:00:00,OZONE,19,95,29,NA
269,India,Delhi,Delhi,"Bawana, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,15,147,74,NA
270,India,Delhi,Delhi,"Bawana, Delhi - DPCC",23-05-2022 04:00:00,PM10,19,470,151,NA
271,India,Delhi,Delhi,"Bawana, Delhi - DPCC",23-05-2022 04:00:00,NO2,1,13,5,NA
272,India,Delhi,Delhi,"Bawana, Delhi - DPCC",23-05-2022 04:00:00,NH3,9,15,11,NA
273,India,Delhi,Delhi,"Bawana, Delhi - DPCC",23-05-2022 04:00:00,SO2,3,10,6,NA
274,India,Delhi,Delhi,"Bawana, Delhi - DPCC",23-05-2022 04:00:00,CO,27,58,39,NA
275,India,Delhi,Delhi,"Bawana, Delhi - DPCC",23-05-2022 04:00:00,OZONE,29,96,44,NA
276,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",23-05-2022 04:00:00,PM2.5,9,164,78,NA
277,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",23-05-2022 04:00:00,PM10,7,199,113,NA
278,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",23-05-2022 04:00:00,NO2,14,14,14,NA
279,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",23-05-2022 04:00:00,CO,44,55,47,NA
280,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",23-05-2022 04:00:00,OZONE,24,75,38,NA
281,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",23-05-2022 04:00:00,PM2.5,11,160,74,NA
282,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",23-05-2022 04:00:00,PM10,28,278,137,NA
283,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",23-05-2022 04:00:00,NO2,17,19,18,NA
284,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",23-05-2022 04:00:00,CO,43,72,56,NA
285,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",23-05-2022 04:00:00,OZONE,15,24,18,NA
286,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",23-05-2022 04:00:00,PM2.5,38,300,150,NA
287,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",23-05-2022 04:00:00,PM10,53,258,134,NA
288,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",23-05-2022 04:00:00,NO2,38,72,56,NA
289,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",23-05-2022 04:00:00,NH3,15,31,23,NA
290,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",23-05-2022 04:00:00,SO2,1,1,1,NA
291,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",23-05-2022 04:00:00,CO,53,70,58,NA
292,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",23-05-2022 04:00:00,OZONE,3,126,55,NA
293,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,10,110,60,NA
294,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",23-05-2022 04:00:00,PM10,11,251,103,NA
295,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",23-05-2022 04:00:00,NO2,10,53,24,NA
296,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",23-05-2022 04:00:00,NH3,8,10,9,NA
297,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",23-05-2022 04:00:00,SO2,9,22,14,NA
298,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",23-05-2022 04:00:00,CO,35,60,41,NA
299,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",23-05-2022 04:00:00,OZONE,77,174,114,NA
300,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",23-05-2022 04:00:00,PM2.5,3,127,66,NA
301,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",23-05-2022 04:00:00,PM10,9,202,100,NA
302,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",23-05-2022 04:00:00,NO2,2,46,19,NA
303,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",23-05-2022 04:00:00,NH3,12,15,13,NA
304,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
305,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",23-05-2022 04:00:00,CO,38,92,69,NA
306,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",23-05-2022 04:00:00,OZONE,24,98,33,NA
307,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",23-05-2022 04:00:00,PM2.5,11,145,81,NA
308,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",23-05-2022 04:00:00,PM10,2,194,124,NA
309,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",23-05-2022 04:00:00,NO2,15,46,27,NA
310,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",23-05-2022 04:00:00,CO,75,102,100,NA
311,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",23-05-2022 04:00:00,OZONE,14,34,21,NA
312,India,Delhi,Delhi,"ITO, Delhi - CPCB",23-05-2022 04:00:00,PM2.5,17,202,87,NA
313,India,Delhi,Delhi,"ITO, Delhi - CPCB",23-05-2022 04:00:00,PM10,20,276,125,NA
314,India,Delhi,Delhi,"ITO, Delhi - CPCB",23-05-2022 04:00:00,NO2,26,48,37,NA
315,India,Delhi,Delhi,"ITO, Delhi - CPCB",23-05-2022 04:00:00,NH3,8,9,9,NA
316,India,Delhi,Delhi,"ITO, Delhi - CPCB",23-05-2022 04:00:00,SO2,3,33,16,NA
317,India,Delhi,Delhi,"ITO, Delhi - CPCB",23-05-2022 04:00:00,CO,24,68,38,NA
318,India,Delhi,Delhi,"ITO, Delhi - CPCB",23-05-2022 04:00:00,OZONE,19,86,32,NA
319,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,10,75,43,NA
320,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",23-05-2022 04:00:00,PM10,17,209,94,NA
321,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",23-05-2022 04:00:00,NO2,9,56,28,NA
322,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",23-05-2022 04:00:00,NH3,16,21,19,NA
323,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
324,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",23-05-2022 04:00:00,CO,45,82,62,NA
325,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",23-05-2022 04:00:00,OZONE,16,120,47,NA
326,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",23-05-2022 04:00:00,PM2.5,10,361,136,NA
327,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",23-05-2022 04:00:00,PM10,10,269,110,NA
328,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",23-05-2022 04:00:00,NO2,2,62,20,NA
329,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",23-05-2022 04:00:00,SO2,3,8,5,NA
330,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",23-05-2022 04:00:00,PM2.5,4,177,64,NA
331,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",23-05-2022 04:00:00,PM10,12,224,128,NA
332,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",23-05-2022 04:00:00,NO2,2,8,4,NA
333,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",23-05-2022 04:00:00,CO,42,50,44,NA
334,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",23-05-2022 04:00:00,OZONE,15,84,23,NA
335,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,13,227,113,NA
336,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",23-05-2022 04:00:00,PM10,25,197,125,NA
337,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",23-05-2022 04:00:00,NO2,26,119,67,NA
338,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",23-05-2022 04:00:00,NH3,5,16,9,NA
339,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",23-05-2022 04:00:00,SO2,12,20,16,NA
340,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",23-05-2022 04:00:00,CO,45,63,50,NA
341,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",23-05-2022 04:00:00,OZONE,46,251,67,NA
342,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
343,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",23-05-2022 04:00:00,PM10,80,245,162,NA
344,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",23-05-2022 04:00:00,NO2,14,63,33,NA
345,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",23-05-2022 04:00:00,NH3,9,12,11,NA
346,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",23-05-2022 04:00:00,SO2,1,17,11,NA
347,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",23-05-2022 04:00:00,CO,10,92,32,NA
348,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",23-05-2022 04:00:00,OZONE,25,31,26,NA
349,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,8,97,61,NA
350,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",23-05-2022 04:00:00,PM10,9,278,139,NA
351,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",23-05-2022 04:00:00,NO2,6,33,15,NA
352,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",23-05-2022 04:00:00,NH3,9,37,14,NA
353,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",23-05-2022 04:00:00,SO2,1,4,3,NA
354,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",23-05-2022 04:00:00,CO,18,102,50,NA
355,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",23-05-2022 04:00:00,OZONE,1,72,27,NA
356,India,Delhi,Delhi,"Narela, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
357,India,Delhi,Delhi,"Narela, Delhi - DPCC",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
358,India,Delhi,Delhi,"Narela, Delhi - DPCC",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
359,India,Delhi,Delhi,"Narela, Delhi - DPCC",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
360,India,Delhi,Delhi,"Narela, Delhi - DPCC",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
361,India,Delhi,Delhi,"Narela, Delhi - DPCC",23-05-2022 04:00:00,CO,48,48,48,NA
362,India,Delhi,Delhi,"Narela, Delhi - DPCC",23-05-2022 04:00:00,OZONE,92,92,92,NA
363,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
364,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
365,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
366,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",23-05-2022 04:00:00,CO,7,103,7,NA
367,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",23-05-2022 04:00:00,OZONE,25,81,36,NA
368,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,2,98,55,NA
369,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",23-05-2022 04:00:00,PM10,18,250,120,NA
370,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",23-05-2022 04:00:00,NO2,11,72,33,NA
371,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",23-05-2022 04:00:00,NH3,11,15,13,NA
372,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",23-05-2022 04:00:00,SO2,5,13,8,NA
373,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",23-05-2022 04:00:00,CO,12,48,23,NA
374,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",23-05-2022 04:00:00,OZONE,47,193,57,NA
375,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,8,113,61,NA
376,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",23-05-2022 04:00:00,PM10,27,285,125,NA
377,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",23-05-2022 04:00:00,NO2,11,51,28,NA
378,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",23-05-2022 04:00:00,NH3,7,11,9,NA
379,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",23-05-2022 04:00:00,SO2,8,21,12,NA
380,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",23-05-2022 04:00:00,CO,65,82,72,NA
381,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",23-05-2022 04:00:00,OZONE,67,227,93,NA
382,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,48,329,149,NA
383,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",23-05-2022 04:00:00,PM10,35,293,167,NA
384,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",23-05-2022 04:00:00,NO2,20,90,44,NA
385,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",23-05-2022 04:00:00,NH3,2,3,3,NA
386,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",23-05-2022 04:00:00,SO2,27,32,29,NA
387,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",23-05-2022 04:00:00,CO,43,70,49,NA
388,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",23-05-2022 04:00:00,OZONE,16,113,31,NA
389,India,Delhi,Delhi,"Pusa, Delhi - IMD",23-05-2022 04:00:00,PM2.5,3,237,61,NA
390,India,Delhi,Delhi,"Pusa, Delhi - IMD",23-05-2022 04:00:00,PM10,14,248,139,NA
391,India,Delhi,Delhi,"Pusa, Delhi - IMD",23-05-2022 04:00:00,NO2,2,11,3,NA
392,India,Delhi,Delhi,"Pusa, Delhi - IMD",23-05-2022 04:00:00,CO,104,106,105,NA
393,India,Delhi,Delhi,"Pusa, Delhi - IMD",23-05-2022 04:00:00,OZONE,29,215,42,NA
394,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,15,183,84,NA
395,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",23-05-2022 04:00:00,PM10,28,436,134,NA
396,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",23-05-2022 04:00:00,NO2,6,88,33,NA
397,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",23-05-2022 04:00:00,NH3,6,8,7,NA
398,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",23-05-2022 04:00:00,SO2,2,9,4,NA
399,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",23-05-2022 04:00:00,CO,10,42,18,NA
400,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",23-05-2022 04:00:00,OZONE,51,156,69,NA
401,India,Delhi,Delhi,"Rohini, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
402,India,Delhi,Delhi,"Rohini, Delhi - DPCC",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
403,India,Delhi,Delhi,"Rohini, Delhi - DPCC",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
404,India,Delhi,Delhi,"Rohini, Delhi - DPCC",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
405,India,Delhi,Delhi,"Rohini, Delhi - DPCC",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
406,India,Delhi,Delhi,"Rohini, Delhi - DPCC",23-05-2022 04:00:00,CO,NA,NA,NA,NA
407,India,Delhi,Delhi,"Rohini, Delhi - DPCC",23-05-2022 04:00:00,OZONE,NA,NA,NA,NA
408,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",23-05-2022 04:00:00,PM2.5,91,401,200,NA
409,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",23-05-2022 04:00:00,PM10,78,283,180,NA
410,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",23-05-2022 04:00:00,NO2,12,49,35,NA
411,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",23-05-2022 04:00:00,NH3,6,10,8,NA
412,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",23-05-2022 04:00:00,SO2,3,13,8,NA
413,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",23-05-2022 04:00:00,CO,10,108,31,NA
414,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",23-05-2022 04:00:00,OZONE,43,137,53,NA
415,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",23-05-2022 04:00:00,PM2.5,8,127,68,NA
416,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",23-05-2022 04:00:00,PM10,17,401,137,NA
417,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",23-05-2022 04:00:00,NO2,16,28,18,NA
418,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",23-05-2022 04:00:00,NH3,1,4,2,NA
419,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",23-05-2022 04:00:00,SO2,5,9,7,NA
420,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",23-05-2022 04:00:00,CO,8,85,18,NA
421,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",23-05-2022 04:00:00,OZONE,4,34,7,NA
422,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,5,187,93,NA
423,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",23-05-2022 04:00:00,PM10,16,439,167,NA
424,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",23-05-2022 04:00:00,NO2,3,46,22,NA
425,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",23-05-2022 04:00:00,NH3,6,13,9,NA
426,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",23-05-2022 04:00:00,SO2,6,40,20,NA
427,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",23-05-2022 04:00:00,CO,70,97,74,NA
428,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",23-05-2022 04:00:00,OZONE,43,179,61,NA
429,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
430,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
431,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
432,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
433,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
434,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",23-05-2022 04:00:00,CO,NA,NA,NA,NA
435,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",23-05-2022 04:00:00,OZONE,NA,NA,NA,NA
